beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90
0,0,0,0,1483.8,0.583,0.582,0.691,0.367,0,10485.62,0.477,38,65,11,0
1,51,0,0,1409.91,0.342,0.41,0.628,0.427,3,3532.28,0.415,0,42,8,1
0,0,0,0,2796.84,0.728,0.835,0.605,0.461,1,87887.07,0.577,36,47,33,1
0,0,0,0,2166.94,0.742,0.856,0.508,0.514,4,14940.3,0.477,55,75,36,0
1,14,0,0,2080.01,0.346,0.35,0.707,0.268,3,48314.36,0.642,14,75,50,1
1,63,0,0,2547.36,0.098,0.125,0.401,0.089,2,9734.89,0.232,0,30,8,0
0,0,1,24,1958.0,0.34,0.314,0.619,0.238,0,19652.64,0.53,0,38,27,0
1,38,0,0,4445.72,0.1,0.261,0.119,0.142,2,12637.77,0.205,115,73,39,0
0,0,0,0,2825.4,0.187,0.39,0.457,0.183,0,41337.03,0.445,0,80,61,1
0,0,0,0,2037.52,0.191,0.316,0.81,0.325,0,29099.41,0.343,84,23,24,0
1,93,0,0,1996.34,0.083,0.283,0.433,0.25,0,16629.95,0.316,0,74,51,0
0,0,1,34,1188.63,0.382,0.436,0.091,0.193,1,17703.04,0.26,26,51,18,0
0,0,0,0,2620.05,0.43,0.564,0.233,0.138,2,39312.48,0.441,63,58,39,0
0,0,1,6,2671.75,0.102,0.122,0.811,0.379,0,23344.94,0.395,0,23,8,0
1,83,0,0,3739.08,0.407,0.523,0.246,0.198,0,42928.67,0.516,43,64,31,0
1,20,0,0,1112.02,0.267,0.425,0.151,0.004,0,10271.34,0.358,0,64,46,0
0,0,1,9,2371.72,0.465,0.622,0.499,0.306,1,8850.35,0.26,2,63,48,0
1,18,0,0,1966.03,0.316,0.487,0.099,0.196,0,23868.2,0.393,6,71,55,0
1,31,0,0,952.58,0.232,0.279,0.464,0.26,1,10854.89,0.389,0,82,55,1
1,82,0,0,1136.0,0.091,0.315,0.54,0.206,0,14353.82,0.671,0,75,32,1
1,18,0,0,2505.66,0.203,0.377,0.195,0.0,0,15587.04,0.34,0,68,27,0
0,0,1,29,9642.87,0.416,0.392,0.269,0.118,2,185340.61,0.48,0,84,41,1
1,74,0,0,4343.94,0.309,0.422,0.408,0.296,2,59746.6,0.458,0,63,12,1
0,0,1,7,1068.09,0.209,0.446,0.096,0.0,1,15635.69,0.434,0,63,39,0
0,0,0,0,1978.79,0.51,0.689,0.332,0.241,2,10308.49,0.459,0,54,45,0
0,0,1,25,1971.56,0.37,0.375,0.395,0.11,0,10527.48,0.336,0,70,25,0
0,0,0,0,2468.49,0.595,0.601,0.57,0.424,2,61472.25,0.441,0,22,16,1
0,0,1,39,2934.01,0.413,0.512,0.618,0.41,1,52800.63,0.536,59,52,31,0
0,0,1,5,1890.82,0.522,0.463,0.458,0.255,3,9809.14,0.371,0,46,16,0
0,0,0,0,2690.66,0.337,0.291,0.132,0.026,0,9742.7,0.195,0,80,24,0
0,0,1,19,2639.95,0.461,0.5,0.386,0.249,3,25115.57,0.385,0,22,1,0
1,46,0,0,2642.37,0.271,0.474,0.2,0.075,2,37932.92,0.549,0,61,35,0
0,0,0,0,1803.81,0.469,0.502,0.285,0.145,2,12520.88,0.407,54,30,5,0
1,24,0,0,2216.01,0.049,0.161,0.528,0.321,3,22669.71,0.328,14,78,45,0
1,44,0,0,2452.29,0.243,0.401,0.117,0.158,1,7853.77,0.421,38,75,31,0
0,0,1,11,4834.58,0.791,0.86,0.437,0.481,2,72043.92,0.617,14,34,1,0
0,0,0,0,2772.53,0.333,0.462,0.465,0.353,2,10709.94,0.258,44,77,38,0
0,0,0,0,3180.89,0.448,0.563,0.455,0.351,2,20981.37,0.39,0,51,6,1
0,0,0,0,800.0,0.452,0.398,0.243,0.202,2,1614.64,0.233,147,84,58,0
1,47,0,0,2883.39,0.13,0.099,0.545,0.225,1,7464.62,0.207,46,67,42,0
0,0,1,13,1549.42,0.027,0.0,0.23,0.011,1,7626.82,0.231,45,20,11,0
0,0,1,18,2803.17,0.504,0.726,0.2,0.276,0,17428.51,0.461,19,31,1,0
0,0,1,56,4900.07,0.293,0.434,0.305,0.199,0,49750.09,0.556,76,45,36,0
0,0,1,14,1528.78,0.48,0.508,0.513,0.318,2,10694.55,0.353,0,32,1,0
0,0,1,17,2870.85,0.456,0.538,0.956,0.64,0,50590.14,0.576,62,27,1,0
1,28,0,0,1798.91,0.03,0.166,0.747,0.151,0,11349.13,0.187,0,84,50,0
1,45,0,0,3794.39,0.071,0.315,0.247,0.233,0,58125.69,0.32,0,77,50,0
0,0,1,42,3083.09,0.437,0.494,0.349,0.199,0,48009.22,0.479,0,47,29,0
0,0,1,28,2389.19,0.292,0.249,0.167,0.108,1,20433.52,0.479,0,32,16,0
0,0,0,0,1606.09,0.54,0.625,0.841,0.631,4,20484.56,0.349,0,30,17,1
0,0,0,0,2074.38,0.774,0.793,0.112,0.266,0,5902.64,0.249,0,80,67,0
0,0,1,27,6374.96,0.102,0.322,0.427,0.318,0,163609.01,0.595,0,40,14,0
0,0,0,0,2052.43,0.367,0.357,0.708,0.326,1,47541.6,0.413,0,18,1,0
0,0,1,11,3264.28,0.836,0.738,0.16,0.09,1,50319.5,0.398,0,45,4,0
0,0,1,8,4081.43,0.136,0.328,0.699,0.322,0,28570.07,0.275,29,48,47,0
1,52,0,0,2158.86,0.288,0.325,0.273,0.186,0,40043.13,0.295,0,60,42,0
0,0,1,16,1598.3,0.295,0.414,0.37,0.227,3,9542.97,0.275,16,41,1,0
0,0,0,0,1906.71,0.636,0.675,0.111,0.124,1,9281.0,0.442,0,80,27,0
1,43,1,21,5157.98,0.251,0.377,0.062,0.068,0,83734.49,0.641,31,61,9,0
0,0,0,0,1745.18,0.489,0.63,0.304,0.223,2,3247.88,0.413,54,85,35,0
0,0,1,10,1556.53,0.496,0.615,0.095,0.182,1,18500.55,0.338,0,42,18,0
0,0,1,63,3846.42,0.31,0.233,0.087,0.173,1,103195.74,0.475,0,62,24,0
0,0,0,0,4240.29,0.828,0.764,0.259,0.291,1,116073.97,0.56,0,42,30,0
0,0,1,63,2860.13,0.321,0.503,0.553,0.453,2,27171.36,0.37,0,65,31,0
0,0,1,20,1744.23,0.073,0.226,0.27,0.143,0,2399.1,0.065,0,68,18,0
0,0,1,41,4612.94,0.337,0.364,0.118,0.119,3,61123.62,0.451,0,39,19,0
0,0,0,0,2822.48,0.473,0.519,0.386,0.252,0,35617.1,0.554,0,81,16,0
0,0,0,0,2398.9,0.579,0.553,0.732,0.531,1,45305.35,0.671,3,76,49,0
1,79,0,0,2636.26,0.106,0.254,0.19,0.083,1,18607.28,0.116,44,78,44,0
0,0,1,27,3037.74,0.412,0.447,0.472,0.388,0,33151.48,0.349,0,32,20,0
1,37,0,0,4948.36,0.281,0.289,0.198,0.195,3,36971.82,0.362,0,66,35,0
0,0,1,3,3648.37,0.079,0.125,0.721,0.186,1,49480.5,0.296,0,25,4,0
0,0,0,0,1761.27,0.674,0.682,0.818,0.695,0,11735.17,0.48,0,25,1,0
1,17,0,0,2696.28,0.149,0.167,0.208,0.165,1,18914.93,0.286,0,84,51,0
0,0,1,17,2376.5,0.47,0.497,0.305,0.233,1,11473.66,0.535,0,28,1,0
0,0,0,0,1643.41,0.349,0.399,0.352,0.275,1,9177.41,0.486,26,76,74,0
0,0,1,47,2495.34,0.262,0.209,0.389,0.151,2,16063.09,0.226,0,47,34,1
0,0,1,64,3914.54,0.522,0.494,0.32,0.213,0,43386.25,0.516,0,38,1,0
0,0,1,19,2335.16,0.193,0.36,0.352,0.231,0,17602.67,0.186,19,22,1,0
1,24,0,0,2170.38,0.103,0.183,0.41,0.194,0,18538.4,0.13,0,63,44,0
1,34,0,0,2613.16,0.095,0.284,0.0,0.0,1,27417.09,0.433,0,67,38,0
0,0,1,26,4057.51,0.316,0.456,0.67,0.417,3,38231.51,0.487,0,49,19,0
1,19,0,0,4055.12,0.106,0.332,0.14,0.063,0,42282.87,0.342,0,73,25,0
0,0,1,17,1908.15,0.578,0.548,0.283,0.225,1,14132.08,0.521,0,39,18,0
0,0,1,7,3339.68,0.587,0.676,0.219,0.227,2,95305.74,0.54,0,55,32,0
1,27,0,0,3124.19,0.287,0.39,0.47,0.282,3,50130.36,0.359,0,37,1,1
0,0,0,0,1973.72,0.604,0.589,0.492,0.228,3,34437.48,0.477,63,57,20,0
0,0,1,3,1127.99,0.289,0.331,0.66,0.516,0,31891.71,0.641,0,27,15,0
0,0,1,42,2749.96,0.345,0.398,0.601,0.309,2,18851.24,0.363,29,50,29,0
1,59,0,0,2585.11,0.11,0.169,0.149,0.071,1,38649.54,0.193,0,55,18,0
0,0,1,43,5194.47,0.399,0.575,0.365,0.324,0,35816.74,0.41,0,55,26,0
0,0,1,14,4621.27,0.382,0.41,0.574,0.263,0,23029.4,0.397,0,48,38,0
0,0,1,29,3801.9,0.242,0.451,0.183,0.213,0,21623.14,0.384,0,61,18,0
0,0,1,4,8158.63,0.153,0.261,0.582,0.335,1,102874.85,0.353,0,52,23,0
0,0,1,11,3357.07,0.266,0.427,0.569,0.368,2,32079.82,0.346,10,37,20,1
0,0,1,42,2219.19,0.174,0.303,0.137,0.187,1,14682.19,0.372,0,32,1,1
1,35,0,0,3715.6,0.195,0.199,0.626,0.288,1,94045.69,0.561,0,62,45,0
0,0,0,0,1702.66,0.122,0.276,0.168,0.055,0,80260.37,0.769,0,81,60,0
0,0,1,22,3161.01,0.352,0.408,0.325,0.3,0,25479.48,0.491,0,69,53,0
0,0,0,0,1167.08,0.336,0.432,0.372,0.196,1,8659.09,0.416,0,61,18,0
0,0,0,0,1404.46,0.56,0.561,0.281,0.214,1,15729.36,0.372,0,80,59,0
1,78,0,0,1158.54,0.092,0.068,0.335,0.01,0,35690.72,0.364,0,79,35,0
0,0,1,30,2810.56,0.198,0.276,0.468,0.201,2,59998.22,0.391,39,52,1,0
0,0,1,7,1879.46,0.554,0.694,0.301,0.345,3,34287.07,0.482,0,25,1,0
0,0,1,59,8339.32,0.28,0.22,0.429,0.157,3,116126.33,0.385,51,61,15,0
1,34,0,0,4258.98,0.094,0.276,0.389,0.176,0,117595.9,0.547,58,60,49,0
0,0,1,43,2245.8,0.252,0.251,0.68,0.321,1,50294.16,0.71,33,36,1,0
1,22,1,35,2372.35,0.02,0.007,0.392,0.111,0,4446.64,0.213,0,75,37,0
1,59,0,0,1687.72,0.245,0.423,0.257,0.261,2,18202.93,0.476,0,77,34,0
0,0,0,0,1233.02,0.647,0.639,0.24,0.272,4,35284.2,0.609,0,40,9,0
0,0,1,14,1640.19,0.296,0.447,0.345,0.321,1,26711.46,0.408,12,50,43,0
0,0,1,15,2485.79,0.135,0.194,0.505,0.168,0,10616.89,0.174,0,31,1,0
0,0,0,0,1322.95,0.404,0.607,0.421,0.332,4,7311.06,0.308,32,30,18,0
0,0,0,0,1098.16,0.386,0.391,0.47,0.226,1,13578.24,0.456,0,36,21,0
0,0,0,0,3313.03,0.517,0.607,0.185,0.244,4,42606.65,0.314,10,42,1,0
1,138,0,0,1802.77,0.338,0.341,0.152,0.217,2,18649.51,0.315,0,36,1,0
0,0,1,42,2117.22,0.456,0.571,0.487,0.272,2,24724.97,0.453,39,28,20,0
0,0,1,22,5652.71,0.286,0.441,0.433,0.209,0,53194.04,0.388,0,48,22,0
1,27,0,0,5736.04,0.097,0.205,0.291,0.158,0,41793.29,0.344,0,60,35,0
0,0,1,5,3965.11,0.177,0.337,0.264,0.172,1,14499.07,0.294,0,40,16,0
0,0,1,12,2866.24,0.442,0.479,0.249,0.165,3,14462.8,0.342,0,54,46,0
0,0,1,19,1828.82,0.114,0.227,0.508,0.212,0,30208.09,0.394,0,36,1,0
1,79,1,67,5983.5,0.088,0.197,0.772,0.37,0,104205.14,0.479,28,65,30,0
1,65,0,0,1826.56,0.03,0.0,0.299,0.164,0,8278.8,0.151,0,62,20,0
1,105,0,0,1178.37,0.053,0.13,0.588,0.219,2,13508.78,0.295,0,83,33,0
0,0,1,13,2095.28,0.535,0.601,0.685,0.351,0,2336.33,0.278,45,21,1,0
1,92,0,0,1377.85,0.067,0.293,0.322,0.209,1,15046.02,0.337,0,76,14,0
0,0,1,23,1741.95,0.451,0.457,0.752,0.382,2,15135.09,0.435,93,41,10,1
0,0,0,0,3541.11,0.366,0.418,0.797,0.376,0,19628.19,0.316,92,22,15,0
0,0,1,7,5176.32,0.315,0.253,0.195,0.043,1,91061.03,0.546,0,64,43,0
0,0,1,16,1835.11,0.229,0.245,0.395,0.274,0,8952.89,0.288,0,29,1,0
0,0,1,15,1864.44,0.534,0.585,0.68,0.494,1,11444.07,0.304,0,29,6,0
0,0,0,0,1194.77,0.247,0.236,0.4,0.135,0,17735.37,0.362,0,84,44,0
1,26,0,0,5447.91,0.241,0.222,0.661,0.293,3,44072.72,0.353,0,33,3,0
0,0,1,15,5408.09,0.177,0.092,0.36,0.221,1,32895.11,0.326,37,55,42,0
0,0,0,0,1322.82,0.16,0.128,0.564,0.203,2,18999.3,0.309,0,31,1,0
1,36,0,0,3975.11,0.22,0.359,0.656,0.322,0,74190.36,0.44,65,26,1,1
0,0,1,26,3149.15,0.294,0.279,0.378,0.241,0,13345.79,0.17,0,18,1,0
0,0,1,3,3143.65,0.465,0.434,0.27,0.253,1,18952.29,0.421,0,19,1,0
0,0,1,9,3470.26,0.645,0.54,0.239,0.154,3,52263.75,0.482,0,50,38,0
1,11,0,0,1994.43,0.171,0.23,0.507,0.202,1,18987.19,0.258,0,47,4,0
0,0,1,28,2406.76,0.514,0.516,0.507,0.245,2,17808.85,0.342,0,20,1,0
0,0,0,0,4002.53,0.366,0.423,0.631,0.347,0,133549.62,0.72,0,41,24,1
0,0,1,3,2582.63,0.403,0.564,0.881,0.441,2,23783.13,0.464,66,36,18,0
0,0,1,29,3375.75,0.411,0.555,0.34,0.137,0,44465.79,0.524,0,56,15,0
1,30,0,0,5793.96,0.193,0.342,0.667,0.271,0,152044.6,0.603,24,85,49,0
0,0,1,7,3320.27,0.65,0.576,0.146,0.187,2,14883.67,0.357,0,65,24,0
1,61,0,0,2463.19,0.065,0.201,0.423,0.234,2,38331.34,0.259,98,80,49,0
1,100,0,0,1952.95,0.223,0.289,0.61,0.283,4,7818.25,0.288,26,31,9,1
0,0,1,18,1832.27,0.288,0.252,0.393,0.294,2,7531.56,0.299,0,32,13,0
1,56,0,0,2697.42,0.274,0.347,0.652,0.256,0,18018.92,0.115,0,69,49,0
0,0,1,34,2076.84,0.167,0.249,0.308,0.168,1,50531.83,0.517,0,39,12,0
1,43,0,0,2053.66,0.159,0.244,0.62,0.481,3,22263.13,0.467,0,75,39,0
1,77,0,0,995.84,0.295,0.364,0.304,0.209,1,8531.58,0.478,16,49,20,0
0,0,1,35,3464.11,0.196,0.325,0.323,0.235,1,49264.77,0.428,0,31,1,0
1,70,0,0,1610.24,0.162,0.239,0.52,0.287,1,13223.06,0.336,51,75,33,0
0,0,1,72,7196.29,0.289,0.435,0.534,0.386,1,300000.0,0.597,0,55,28,0
1,53,0,0,1619.51,0.186,0.277,0.245,0.178,1,5609.65,0.264,0,72,18,0
0,0,1,46,2375.5,0.275,0.449,0.574,0.36,2,15338.81,0.388,27,48,6,0
0,0,1,86,2734.58,0.15,0.086,0.725,0.363,2,52742.92,0.448,0,26,19,0
1,66,0,0,1970.18,0.046,0.188,0.129,0.178,1,12093.67,0.3,50,64,35,0
0,0,1,8,1101.2,0.453,0.605,0.43,0.303,1,10399.32,0.374,0,26,7,0
0,0,1,25,2907.28,0.13,0.251,0.07,0.021,1,21756.36,0.403,78,63,34,0
0,0,1,41,3560.69,0.089,0.337,0.406,0.252,1,36307.17,0.341,0,46,24,0
0,0,0,0,1580.35,0.76,0.694,0.516,0.317,2,17998.59,0.517,42,71,39,0
0,0,1,27,2511.8,0.381,0.349,0.426,0.145,0,20811.84,0.493,51,77,52,0
0,0,0,0,1565.34,0.546,0.748,0.511,0.426,3,37041.2,0.621,26,45,40,0
0,0,0,0,1238.15,0.595,0.658,0.721,0.434,0,8718.55,0.528,0,77,32,1
0,0,0,0,1362.82,0.339,0.435,0.496,0.309,0,3134.13,0.399,0,25,1,0
0,0,1,14,5401.02,0.518,0.632,0.409,0.367,2,9573.08,0.292,0,25,1,0
0,0,0,0,2293.63,0.799,0.855,0.191,0.091,3,35982.23,0.704,58,85,60,0
0,0,0,0,2741.14,0.825,0.984,0.515,0.512,1,42696.22,0.575,44,57,6,0
0,0,0,0,1429.4,0.457,0.493,0.436,0.284,1,50844.73,0.56,0,48,28,0
0,0,1,99,4458.46,0.263,0.408,0.333,0.242,2,9378.61,0.305,0,28,26,0
0,0,0,0,3211.5,0.699,0.617,0.28,0.304,1,33282.1,0.456,0,37,14,0
0,0,0,0,1536.27,0.352,0.192,0.277,0.07,0,21082.81,0.421,0,64,21,0
1,34,0,0,8193.45,0.217,0.286,0.401,0.197,1,219959.87,0.557,26,73,67,0
1,31,1,35,2346.34,0.41,0.467,0.319,0.239,3,13409.6,0.55,36,80,33,0
1,55,1,9,1934.9,0.493,0.669,0.312,0.248,0,49623.18,0.572,0,45,19,0
0,0,1,42,1914.92,0.173,0.329,0.503,0.231,0,13364.18,0.294,0,48,30,0
0,0,1,16,2086.48,0.107,0.338,0.334,0.125,0,44099.96,0.494,0,29,1,0
0,0,1,94,4029.91,0.282,0.531,0.474,0.351,1,80556.9,0.625,0,23,1,0
0,0,0,0,1320.35,0.49,0.651,0.89,0.691,4,21017.24,0.575,0,47,31,0
0,0,1,3,1012.4,0.236,0.285,0.715,0.252,0,13997.57,0.441,0,57,40,1
0,0,1,15,1987.29,0.511,0.477,0.456,0.292,0,10514.17,0.218,0,25,8,0
0,0,1,27,2411.36,0.538,0.644,0.412,0.264,3,10156.3,0.321,35,45,28,0
1,30,0,0,2860.01,0.245,0.261,0.009,0.0,0,7475.83,0.432,0,61,33,0
0,0,0,0,800.0,0.603,0.67,0.3,0.399,0,6492.81,0.492,0,73,54,0
1,31,0,0,2020.58,0.249,0.346,0.346,0.204,0,40785.79,0.679,73,81,53,0
0,0,1,20,2518.52,0.137,0.139,0.109,0.088,0,43186.47,0.332,24,41,22,0
0,0,1,3,2645.1,0.362,0.515,0.547,0.401,1,31161.28,0.365,14,44,58,0
1,26,0,0,3332.75,0.073,0.226,0.094,0.164,0,48257.98,0.52,0,77,24,0
0,0,1,5,1644.82,0.4,0.455,0.776,0.366,0,16357.37,0.458,0,65,43,0
0,0,1,16,2411.57,0.353,0.62,0.472,0.284,0,17564.89,0.421,0,36,25,0
1,62,0,0,2449.96,0.06,0.258,0.545,0.306,1,18803.22,0.304,0,64,40,0
1,51,0,0,2053.79,0.067,0.043,0.385,0.332,1,20024.36,0.273,0,28,4,0
0,0,1,12,3133.39,0.509,0.651,0.812,0.468,1,10630.34,0.399,0,48,17,0
0,0,0,0,1156.67,0.202,0.265,0.277,0.13,0,7315.38,0.132,8,38,17,1
1,13,1,25,4282.5,0.079,0.067,0.15,0.053,1,73293.5,0.452,0,85,49,0
1,43,0,0,2088.42,0.368,0.401,0.7,0.356,0,9914.99,0.296,0,20,1,0
1,46,1,24,4828.75,0.121,0.262,0.612,0.352,1,36518.6,0.419,51,76,37,0
0,0,1,42,4845.02,0.399,0.478,0.076,0.06,0,50068.43,0.362,0,37,15,0
0,0,0,0,2750.08,0.497,0.477,0.581,0.342,1,44517.53,0.447,0,20,1,0
1,9,1,21,1676.68,0.071,0.152,0.11,0.103,0,11872.36,0.219,0,62,46,0
1,41,0,0,1721.27,0.249,0.348,0.415,0.292,0,9767.35,0.563,0,64,27,1
0,0,1,56,3112.29,0.36,0.431,0.535,0.276,0,7877.75,0.174,24,27,1,0
1,36,0,0,1991.58,0.145,0.296,0.438,0.101,1,91579.56,0.632,0,20,6,1
0,0,1,14,1902.89,0.253,0.191,0.783,0.256,2,20235.85,0.377,0,25,14,0
0,0,0,0,2731.36,0.473,0.467,0.603,0.327,4,18702.95,0.43,0,45,20,1
0,0,1,40,1660.83,0.269,0.275,0.238,0.164,1,27608.1,0.402,0,27,1,0
1,37,0,0,1073.85,0.194,0.221,0.046,0.069,1,27752.73,0.471,49,65,27,0
0,0,0,0,1137.75,0.232,0.219,0.464,0.195,2,9610.65,0.423,0,23,1,0
0,0,1,52,3288.51,0.336,0.423,0.633,0.371,0,16265.46,0.296,27,71,34,0
1,90,0,0,4713.22,0.124,0.254,0.434,0.24,1,123034.58,0.476,14,77,29,0
0,0,0,0,4391.95,0.601,0.65,0.344,0.333,4,34374.24,0.42,0,66,32,1
1,20,0,0,1953.79,0.138,0.18,0.054,0.099,0,14769.8,0.39,0,82,71,0
0,0,1,24,1617.58,0.062,0.221,0.474,0.2,3,7533.59,0.351,37,81,50,0
1,26,0,0,2374.32,0.385,0.506,0.532,0.213,0,16785.14,0.382,19,21,5,0
0,0,1,9,2765.84,0.388,0.479,0.333,0.203,2,40434.47,0.4,44,41,14,0
0,0,0,0,800.0,0.612,0.815,0.459,0.306,1,4107.8,0.436,42,69,64,0
0,0,0,0,800.0,0.349,0.475,0.348,0.174,0,15353.56,0.433,0,41,28,0
0,0,0,0,972.76,0.397,0.26,0.312,0.183,0,5560.86,0.281,0,68,53,0
1,24,0,0,3971.86,0.378,0.46,0.496,0.415,3,73001.21,0.395,6,70,43,0
1,12,1,4,2772.03,0.304,0.45,0.383,0.192,0,11933.54,0.496,0,85,43,0
0,0,1,40,2140.35,0.494,0.578,0.736,0.287,3,3966.98,0.298,0,40,29,0
0,0,1,74,3536.99,0.565,0.555,0.74,0.448,1,41182.88,0.383,0,41,25,0
1,55,0,0,3931.29,0.367,0.544,0.828,0.373,0,20971.02,0.408,0,19,1,1
0,0,0,0,1261.64,0.16,0.126,0.394,0.169,0,8355.66,0.349,0,37,6,0
0,0,0,0,1926.72,0.677,0.625,0.486,0.432,0,10610.3,0.271,97,37,23,0
0,0,1,50,3090.3,0.11,0.122,0.267,0.055,0,5372.07,0.136,0,48,32,0
1,45,0,0,3557.02,0.367,0.328,0.715,0.329,3,46623.44,0.379,66,46,11,0
1,43,0,0,2333.8,0.197,0.338,0.637,0.318,0,11955.84,0.35,12,76,27,0
1,127,1,7,1651.78,0.071,0.286,0.165,0.15,0,21683.36,0.419,0,70,40,0
0,0,0,0,1785.4,0.531,0.534,0.533,0.333,1,19385.34,0.62,0,67,50,0
0,0,1,16,3031.26,0.245,0.308,0.489,0.159,1,35961.41,0.397,0,18,1,0
0,0,0,0,1697.3,0.414,0.348,0.197,0.15,1,23128.87,0.488,0,50,6,0
0,0,0,0,1309.47,0.133,0.122,0.585,0.296,2,11824.74,0.361,0,67,24,0
0,0,0,0,960.19,0.55,0.607,0.631,0.427,2,10848.73,0.435,0,34,15,0
0,0,0,0,3093.07,0.633,0.71,0.38,0.41,0,23181.52,0.371,32,46,13,0
0,0,1,14,3625.67,0.326,0.52,0.486,0.358,1,11291.84,0.267,14,67,37,0
1,94,1,39,3663.63,0.097,0.142,0.772,0.329,0,18006.17,0.24,0,72,43,0
1,66,0,0,1430.55,0.274,0.318,0.112,0.17,1,29071.45,0.544,0,76,17,0
0,0,0,0,2515.29,0.914,0.901,0.25,0.347,1,21122.34,0.652,0,47,4,0
0,0,1,16,1957.69,0.44,0.385,0.614,0.351,3,17510.77,0.359,50,45,14,0
0,0,0,0,800.0,0.156,0.237,0.322,0.047,1,4767.74,0.471,0,44,26,0
1,114,0,0,3618.12,0.344,0.435,0.554,0.347,0,60752.04,0.513,0,63,20,1
0,0,1,15,960.47,0.391,0.401,0.269,0.17,2,1889.59,0.242,7,46,19,0
0,0,0,0,1608.76,0.801,0.786,0.423,0.309,2,5917.72,0.319,159,45,19,0
0,0,1,41,4022.0,0.311,0.502,0.311,0.316,0,8740.67,0.262,13,29,3,1
1,28,0,0,2520.59,0.073,0.115,0.38,0.197,1,27381.46,0.322,0,50,1,0
0,0,0,0,2527.85,0.421,0.428,0.056,0.041,0,57980.19,0.539,0,34,13,1
0,0,1,45,4650.67,0.629,0.603,0.691,0.501,2,59206.85,0.452,0,53,26,0
0,0,0,0,1141.54,0.182,0.281,0.731,0.403,0,8230.69,0.103,0,78,43,0
1,19,1,9,3130.73,0.042,0.181,0.122,0.0,0,18064.99,0.308,0,70,59,0
0,0,1,9,2491.54,0.306,0.327,0.499,0.133,1,46092.33,0.411,0,50,17,0
1,47,0,0,2231.14,0.125,0.204,0.595,0.334,1,21961.26,0.528,0,84,47,1
1,67,0,0,3227.43,0.139,0.052,0.333,0.136,0,34340.55,0.487,0,84,60,0
0,0,0,0,2453.24,0.578,0.719,0.183,0.247,2,30921.68,0.525,39,48,41,0
0,0,1,22,4143.81,0.229,0.396,0.171,0.277,0,48672.34,0.429,0,69,42,0
1,103,0,0,1451.88,0.073,0.247,0.833,0.386,3,22112.38,0.464,28,41,15,0
1,60,0,0,2715.27,0.241,0.374,0.081,0.1,0,41891.64,0.458,0,77,50,0
0,0,1,19,1525.05,0.259,0.253,0.184,0.097,1,21706.13,0.423,87,43,10,0
0,0,1,36,3391.26,0.313,0.38,0.598,0.329,1,42894.63,0.331,0,35,11,0
0,0,0,0,3938.73,0.313,0.491,0.67,0.317,2,22452.76,0.336,0,27,15,1
0,0,1,3,5278.12,0.327,0.26,0.325,0.203,1,49054.48,0.352,42,75,63,0
0,0,1,22,1371.89,0.5,0.658,0.437,0.218,1,9132.25,0.374,124,38,22,0
0,0,0,0,1056.02,0.68,0.742,0.013,0.026,0,4911.89,0.307,0,73,46,0
0,0,1,34,3406.44,0.411,0.496,0.429,0.303,2,40074.72,0.548,0,23,5,0
0,0,0,0,1372.81,0.523,0.598,0.642,0.427,0,21393.15,0.488,8,52,3,0
0,0,0,0,3294.47,0.121,0.077,0.643,0.301,1,40993.36,0.264,7,47,6,0
0,0,1,16,3680.54,0.16,0.314,0.234,0.109,2,27606.06,0.294,50,47,48,0
0,0,1,51,3533.82,0.278,0.362,0.362,0.211,0,64848.3,0.429,32,29,6,0
0,0,1,6,1544.55,0.204,0.319,0.618,0.373,1,21826.48,0.392,0,23,10,0
0,0,1,22,3744.0,0.548,0.706,0.861,0.638,0,26151.85,0.43,0,41,21,0
0,0,1,15,3386.18,0.601,0.674,0.566,0.627,1,89271.01,0.681,106,49,20,0
1,30,0,0,2274.83,0.252,0.365,0.302,0.263,1,29031.19,0.637,15,71,36,0
0,0,1,46,1374.46,0.596,0.646,0.558,0.414,1,14367.81,0.358,0,49,16,0
0,0,0,0,3689.94,0.655,0.631,0.65,0.311,2,117834.3,0.705,0,34,1,1
0,0,1,13,1480.17,0.37,0.479,0.856,0.531,1,6309.24,0.323,0,35,9,0
0,0,1,7,1251.28,0.302,0.437,0.246,0.137,0,21832.64,0.366,0,59,34,0
1,28,0,0,2952.61,0.116,0.288,0.691,0.288,3,78773.06,0.448,0,47,17,0
0,0,1,9,4192.84,0.303,0.526,0.416,0.398,3,29084.65,0.366,32,79,27,1
0,0,0,0,1266.16,0.35,0.309,0.855,0.385,0,12427.42,0.463,0,47,37,0
0,0,0,0,1145.38,0.761,0.684,0.445,0.275,1,8958.05,0.383,89,56,50,1
0,0,1,17,2996.36,0.065,0.389,0.967,0.604,2,5236.85,0.218,0,22,2,0
0,0,1,11,6354.48,0.162,0.165,0.181,0.094,0,57589.68,0.239,0,31,5,0
0,0,1,47,6344.3,0.415,0.494,0.533,0.347,2,95721.97,0.506,31,75,62,0
0,0,0,0,2813.71,0.374,0.49,0.201,0.143,2,85113.44,0.7,0,41,15,1
