beneficio_ativo,tempo_beneficio_meses,emprego_ativo,tempo_emprego_meses,renda_media_6m,coef_var_renda,pct_meses_saldo_neg_6m,utilizacao_cartao,pct_minimo_pago_3m,num_faturas_vencidas_3m,endividamento_total,parcelas_renda,DPD_max_12m,idade,tempo_rel_banco_meses,default90,segmento,pd_true
1,170,0,0,2667.27,0.0252,0.0346,0.2265,0.0464,0,2162.96,0.0345,0,59,229.0,0,INSS,0.0168
1,223,0,0,2743.19,0.1577,0.1337,0.3443,0.1412,0,3968.57,0.031,16,71,373.0,0,INSS,0.0292
0,0,1,164,9157.23,0.1346,0.05,0.3217,0.1065,0,26624.65,0.1129,8,40,219.0,0,Servidor,0.0229
1,303,0,0,3630.84,0.1207,0.0673,0.2693,0.1122,0,4329.82,0.0834,5,58,238.0,0,INSS,0.0192
1,220,0,0,1532.65,0.1273,0.0502,0.1693,0.132,0,3452.19,0.0929,7,79,480.0,0,INSS,0.0171
0,0,1,87,3816.11,0.2055,0.3713,0.795,0.4975,0,2128.17,0.0217,67,58,343.0,0,CLT,0.4137
0,0,1,40,5755.06,0.15,0.1075,0.2181,0.1403,1,12222.99,0.3717,12,26,25.0,0,CLT,0.1723
1,100,0,0,2784.74,0.0296,0.024,0.3946,0.0569,0,5569.18,0.0554,3,77,480.0,0,INSS,0.0172
1,297,0,0,3422.51,0.0781,0.0,0.2778,0.1605,0,10212.78,0.1294,3,69,400.0,0,INSS,0.0149
0,0,1,32,5447.15,0.0,0.1511,0.2759,0.1439,0,6831.25,0.0568,23,44,74.0,0,CLT,0.1003
0,0,1,53,4975.7,0.225,0.0506,0.4577,0.1474,0,9914.2,0.0577,3,50,224.0,0,CLT,0.0878
1,170,0,0,2946.59,0.1103,0.0463,0.3124,0.0198,0,11540.39,0.1507,9,65,174.0,0,INSS,0.0305
0,0,1,24,6709.4,0.1876,0.0817,0.2002,0.0058,0,10091.43,0.0823,10,36,55.0,0,CLT,0.0822
1,186,0,0,1726.82,0.1267,0.0748,0.2866,0.0783,0,7135.86,0.1867,17,72,479.0,0,INSS,0.0273
0,0,1,13,1500.0,0.2016,0.0828,0.3253,0.1964,0,4107.35,0.0899,19,52,287.0,0,CLT,0.1294
0,0,1,50,6024.12,0.1032,0.1564,0.4364,0.2965,1,6370.09,0.0354,26,26,47.0,0,CLT,0.1953
1,170,0,0,3180.55,0.0858,0.1125,0.4044,0.0674,0,1324.08,0.0134,11,67,480.0,0,INSS,0.0206
0,0,1,6,1500.0,0.3609,0.0866,0.3214,0.1742,0,0.0,0.0,13,46,192.0,0,CLT,0.1483
0,0,0,0,5056.46,0.2438,0.0688,0.3659,0.1972,0,12340.18,0.0752,13,34,138.0,1,CLT,0.1886
0,0,0,0,1929.45,0.1456,0.2649,0.4823,0.2296,2,2927.78,0.1735,38,33,77.0,1,CLT,0.45
0,0,0,0,800.0,0.05,0.138,0.2545,0.0849,1,4684.55,0.1841,16,24,43.0,0,Informal,0.3821
0,0,1,9,4342.94,0.0687,0.0,0.3528,0.0073,0,1410.57,0.0108,7,52,137.0,0,CLT,0.0571
0,0,1,63,3660.12,0.023,0.2041,0.3822,0.1245,0,10213.81,0.1248,27,41,166.0,0,CLT,0.1385
0,0,1,10,1572.12,0.2818,0.0855,0.4139,0.1105,0,1598.06,0.0542,16,41,116.0,0,CLT,0.1616
0,0,0,0,800.0,0.4376,0.622,0.8989,0.5459,0,0.0,0.0,95,39,77.0,0,Informal,0.45
1,147,0,0,1482.24,0.1543,0.093,0.3146,0.1103,0,1228.86,0.0684,11,60,206.0,0,INSS,0.0376
0,0,1,74,4305.76,0.0839,0.3348,0.4463,0.277,0,0.0,0.0,58,38,194.0,0,CLT,0.2445
0,0,1,100,3518.02,0.0518,0.0951,0.5523,0.1649,0,583.11,0.0045,16,22,41.0,0,Servidor,0.0485
0,0,1,34,3084.73,0.0,0.0,0.2423,0.1553,0,6630.66,0.0726,0,29,45.0,0,CLT,0.07
1,194,0,0,2438.76,0.0948,0.152,0.4778,0.1925,0,2334.82,0.0469,14,66,480.0,0,INSS,0.0308
0,0,1,76,6666.59,0.0031,0.2862,0.5087,0.2468,3,18942.31,0.0864,36,28,74.0,1,CLT,0.3632
0,0,1,1,6328.79,0.1531,0.0281,0.3851,0.0556,0,19818.79,0.1456,15,39,159.0,0,CLT,0.1071
0,0,0,0,1651.86,0.113,0.4427,0.6481,0.4113,0,1737.4,0.0463,65,38,157.0,1,Informal,0.45
1,122,0,0,3636.57,0.0312,0.1206,0.3719,0.0732,0,6132.7,0.1263,14,69,381.0,0,INSS,0.0275
0,0,1,38,1680.56,0.2978,0.2013,0.4946,0.0607,0,2467.98,0.0994,26,43,74.0,0,CLT,0.2336
0,0,0,0,3087.74,0.1445,0.0,0.3863,0.1343,0,8536.38,0.1152,6,39,112.0,0,CLT,0.1456
1,279,0,0,1200.0,0.096,0.0,0.1834,0.1052,0,0.0,0.0,5,85,380.0,0,INSS,0.0124
1,133,0,0,1875.89,0.1402,0.0331,0.4009,0.0943,0,888.57,0.0158,0,72,201.0,0,INSS,0.0269
0,0,0,0,2025.51,0.4987,0.3482,0.5899,0.3605,0,0.0,0.0,62,63,229.0,0,Informal,0.45
0,0,1,32,2291.98,0.0526,0.1551,0.4057,0.2591,0,4611.66,0.1693,32,29,85.0,0,CLT,0.2059
0,0,1,38,7870.27,0.2633,0.1515,0.5741,0.2141,0,0.0,0.0,25,27,72.0,0,CLT,0.1579
1,243,0,0,2358.7,0.163,0.1159,0.3196,0.1553,0,1685.34,0.0224,25,69,328.0,0,INSS,0.0324
0,0,1,83,4828.41,0.2245,0.2571,0.4653,0.239,0,7632.61,0.0575,40,59,276.0,0,CLT,0.1915
1,196,0,0,2505.54,0.1222,0.0821,0.4235,0.0533,0,8303.36,0.0758,4,82,480.0,0,INSS,0.0205
0,0,0,0,3069.16,0.3289,0.1388,0.5481,0.1268,0,1647.9,0.0836,24,41,91.0,1,Informal,0.4302
1,243,0,0,2388.24,0.0688,0.0966,0.2198,0.114,0,9408.46,0.3755,15,76,150.0,0,INSS,0.037
0,0,0,0,4060.82,0.397,0.1762,0.7284,0.242,2,0.0,0.0,21,66,334.0,0,Informal,0.45
1,223,0,0,1975.28,0.1928,0.1299,0.1648,0.2222,0,2979.46,0.102,11,60,371.0,0,INSS,0.0306
1,230,0,0,3218.04,0.1016,0.0394,0.3321,0.1449,0,5717.64,0.0582,6,76,480.0,0,INSS,0.0163
1,180,0,0,1478.64,0.0412,0.0,0.3374,0.1232,0,3476.33,0.142,9,66,312.0,0,INSS,0.0234
0,0,1,1,2123.11,0.1641,0.2565,0.5235,0.4223,1,177.35,0.0153,40,35,140.0,0,CLT,0.3774
1,349,0,0,1933.87,0.129,0.0,0.4198,0.2102,0,0.0,0.0,0,75,296.0,0,INSS,0.016
1,237,0,0,3141.78,0.0812,0.0329,0.1347,0.0303,0,5783.8,0.1123,1,68,184.0,0,INSS,0.0162
0,0,0,0,6039.63,0.2751,0.2782,0.4199,0.2912,1,14786.25,0.1562,42,59,371.0,1,Informal,0.45
1,240,0,0,2616.71,0.0383,0.1065,0.2886,0.1056,0,4875.64,0.0873,11,85,480.0,0,INSS,0.0169
0,0,1,6,4091.64,0.0975,0.0988,0.5121,0.2803,0,4635.89,0.1659,21,49,159.0,0,CLT,0.1562
1,109,0,0,2529.54,0.0425,0.0219,0.0942,0.0,0,2427.81,0.0573,2,83,480.0,0,INSS,0.0115
1,195,0,0,1577.19,0.1099,0.1006,0.3976,0.0476,0,10.44,0.0003,5,84,171.0,0,INSS,0.0262
0,0,1,39,3199.87,0.1879,0.1766,0.3008,0.3266,1,1879.2,0.0336,28,48,161.0,0,CLT,0.2069
0,0,0,0,2947.73,0.6276,0.251,0.8084,0.5135,1,1262.69,0.0243,43,53,326.0,1,Informal,0.45
1,86,0,0,3117.5,0.0729,0.0802,0.2459,0.1877,0,5015.04,0.0518,17,78,185.0,0,INSS,0.0355
1,154,0,0,1711.36,0.0941,0.0708,0.3097,0.1857,3,4263.14,0.0984,7,76,312.0,0,INSS,0.0591
0,0,0,0,3335.22,0.3334,0.4895,0.7066,0.4355,1,5922.15,0.0695,75,42,72.0,0,Informal,0.45
0,0,1,110,1500.0,0.2505,0.0562,0.4042,0.1525,0,0.0,0.0,9,36,69.0,1,CLT,0.1124
0,0,1,40,5853.29,0.1749,0.2627,0.3599,0.1235,2,10187.2,0.2454,35,59,422.0,0,CLT,0.2222
1,170,0,0,1522.35,0.0934,0.1119,0.5012,0.2088,0,0.0,0.0,17,60,278.0,0,INSS,0.0415
0,0,1,79,8536.19,0.1013,0.1439,0.4505,0.1421,0,13454.05,0.0576,20,63,356.0,0,Servidor,0.0291
0,0,0,0,1998.43,0.4383,0.0985,0.6076,0.2763,0,3163.93,0.1748,14,59,122.0,1,Informal,0.45
0,0,1,41,6126.69,0.2104,0.0862,0.3066,0.1999,0,8474.22,0.062,11,54,131.0,0,CLT,0.0963
0,0,1,44,6044.68,0.2774,0.2986,0.52,0.4125,2,0.0,0.0,45,44,162.0,1,CLT,0.3965
1,162,0,0,3847.99,0.0666,0.1244,0.4164,0.0921,1,864.25,0.0084,12,82,480.0,0,INSS,0.0248
0,0,1,92,4697.49,0.1471,0.1164,0.3255,0.2148,0,6447.91,0.0618,19,25,66.0,0,CLT,0.1221
1,137,0,0,1200.0,0.1148,0.0828,0.1988,0.1155,1,2921.83,0.1059,8,80,199.0,0,INSS,0.0393
0,0,1,114,6839.59,0.049,0.0,0.3944,0.0761,0,9632.37,0.0538,2,30,43.0,0,Servidor,0.022
1,132,0,0,2312.18,0.1098,0.1319,0.155,0.0,0,205.43,0.0048,13,64,233.0,0,INSS,0.0258
0,0,1,17,3182.76,0.1614,0.0,0.1159,0.1677,0,3483.01,0.0467,7,22,23.0,1,CLT,0.0902
1,217,0,0,1531.18,0.1431,0.0272,0.3695,0.0787,0,6603.85,0.2045,5,85,239.0,0,INSS,0.0279
1,223,0,0,4036.7,0.0,0.0133,0.0978,0.002,0,6254.07,0.0791,0,78,283.0,0,INSS,0.0101
0,0,1,110,1500.0,0.027,0.1766,0.3041,0.1067,0,0.0,0.0,20,23,22.0,0,CLT,0.1148
0,0,1,30,4632.9,0.187,0.1242,0.2425,0.1754,0,12101.47,0.1111,14,41,217.0,0,CLT,0.1145
1,81,0,0,1433.4,0.1091,0.1378,0.2536,0.2687,0,6489.9,0.1953,21,79,368.0,0,INSS,0.0524
1,78,0,0,2569.87,0.0402,0.0,0.2439,0.0429,0,2849.67,0.0302,6,84,480.0,0,INSS,0.0145
0,0,1,92,5727.71,0.1533,0.0825,0.3086,0.1645,1,9429.62,0.0766,19,28,80.0,1,CLT,0.1292
1,137,0,0,1396.0,0.1725,0.0041,0.2366,0.0264,0,0.0,0.0,2,73,211.0,1,INSS,0.0216
0,0,1,1,3172.59,0.0,0.0,0.0,0.0003,0,11961.27,0.1615,0,33,133.0,0,CLT,0.0535
0,0,1,72,6267.93,0.2415,0.2503,0.3984,0.3461,0,11746.1,0.0674,36,40,129.0,0,CLT,0.2318
0,0,1,64,2163.65,0.3335,0.047,0.3391,0.1924,0,892.71,0.0182,17,31,88.0,0,CLT,0.1466
0,0,1,155,6498.62,0.068,0.1371,0.5015,0.123,0,6808.11,0.0828,16,32,127.0,0,Servidor,0.0351
0,0,1,59,4906.38,0.109,0.1422,0.3536,0.1455,0,18300.59,0.1712,18,34,132.0,1,CLT,0.1398
0,0,1,153,4911.24,0.1285,0.1112,0.5079,0.1289,0,12264.31,0.1027,13,25,72.0,0,Servidor,0.0485
0,0,0,0,4070.95,0.2319,0.0949,0.3883,0.1822,1,15473.58,0.2555,19,27,71.0,0,Informal,0.45
1,198,0,0,2417.77,0.0323,0.0578,0.0973,0.0704,0,5216.58,0.1836,10,81,242.0,0,INSS,0.0195
0,0,1,36,3880.45,0.1636,0.08,0.284,0.084,0,9968.91,0.1019,21,48,307.0,0,CLT,0.0943
0,0,0,0,2244.38,0.3114,0.3744,0.7235,0.3942,2,5495.78,0.0985,55,43,241.0,0,Informal,0.45
1,216,0,0,1977.72,0.0459,0.0,0.206,0.0,0,1625.04,0.0812,0,82,457.0,0,INSS,0.0105
0,0,0,0,3013.47,0.4635,0.3902,0.8302,0.437,0,6582.14,0.1314,63,51,310.0,0,Informal,0.45
0,0,0,0,4193.72,0.6321,0.452,0.9057,0.5629,1,11416.2,0.1399,73,45,227.0,1,Informal,0.45
0,0,0,0,3566.59,0.0171,0.1531,0.2881,0.1927,0,4626.08,0.051,22,53,374.0,0,CLT,0.1228
0,0,1,109,9497.96,0.0693,0.0198,0.1813,0.0623,0,22731.96,0.1212,4,26,58.0,0,Servidor,0.0208
0,0,1,1,5739.67,0.1912,0.1094,0.2944,0.1367,0,1555.31,0.0085,13,53,325.0,0,CLT,0.0743
1,336,0,0,3173.0,0.0976,0.0,0.3047,0.1347,0,6417.78,0.3005,0,78,455.0,0,INSS,0.0137
0,0,1,112,5704.99,0.2559,0.2227,0.4344,0.2278,0,10237.37,0.0856,31,56,357.0,0,CLT,0.1415
0,0,0,0,3698.94,0.2899,0.4003,0.5278,0.3879,0,5704.07,0.0627,59,42,126.0,0,Informal,0.45
0,0,1,24,3500.0,0.1024,0.0329,0.3385,0.1019,0,1683.38,0.0163,8,32,63.0,0,Servidor,0.0367
1,189,0,0,2340.08,0.1047,0.0,0.1676,0.0154,0,0.0,0.0,0,85,480.0,0,INSS,0.0101
0,0,1,1,4104.43,0.215,0.251,0.5027,0.1472,2,8200.48,0.0884,35,30,35.0,0,CLT,0.4002
0,0,1,72,5940.67,0.3197,0.3217,0.5885,0.3172,0,3474.5,0.0253,40,44,77.0,0,CLT,0.3092
1,172,0,0,2366.18,0.1034,0.1157,0.1499,0.2118,0,0.0,0.0,22,59,302.0,0,INSS,0.0302
0,0,1,94,5217.32,0.1661,0.0771,0.3355,0.1993,0,2304.94,0.0107,25,34,151.0,0,CLT,0.0967
0,0,1,220,4812.4,0.0881,0.0101,0.3602,0.0258,0,7812.87,0.0318,2,50,342.0,0,Servidor,0.0123
0,0,1,55,1500.0,0.1514,0.0,0.3863,0.1365,0,2565.61,0.1371,0,50,154.0,0,CLT,0.0854
1,174,0,0,3019.42,0.1444,0.0913,0.4814,0.1922,1,0.0,0.0,17,82,182.0,0,INSS,0.0479
0,0,1,64,5627.8,0.1425,0.2503,0.2705,0.1441,0,2177.58,0.0089,29,33,79.0,0,CLT,0.1368
0,0,1,28,7952.34,0.0,0.1807,0.3556,0.0637,0,12507.35,0.0708,20,56,297.0,0,CLT,0.0693
0,0,1,44,5463.34,0.197,0.3955,0.6405,0.4301,0,0.0,0.0,48,24,49.0,0,CLT,0.4003
0,0,1,68,4452.48,0.2876,0.185,0.4492,0.0074,0,5861.74,0.0579,23,58,214.0,0,CLT,0.1305
0,0,0,0,800.0,0.7338,0.374,0.7734,0.3932,1,0.0,0.0,60,30,111.0,0,Informal,0.45
0,0,1,14,4289.22,0.2253,0.2664,0.5628,0.4593,3,4426.26,0.0354,39,50,315.0,1,CLT,0.447
0,0,0,0,3387.15,0.557,0.2166,0.6461,0.3047,1,11412.11,0.1375,31,63,215.0,1,Informal,0.45
1,143,0,0,1983.9,0.1213,0.0682,0.4852,0.1886,1,645.95,0.0095,4,66,192.0,0,INSS,0.045
0,0,1,1,6053.27,0.0602,0.0454,0.3072,0.0403,1,12013.54,0.0975,3,56,99.0,0,CLT,0.084
0,0,1,92,7360.69,0.2524,0.1842,0.5452,0.3788,2,1973.96,0.0314,32,28,83.0,0,CLT,0.2855
1,146,0,0,3023.73,0.0923,0.077,0.3496,0.1662,0,5158.59,0.0499,5,69,467.0,0,INSS,0.0219
0,0,0,0,800.0,0.4446,0.4724,0.7915,0.6572,1,2113.89,0.0948,72,67,343.0,0,Informal,0.45
0,0,0,0,2610.26,0.6104,0.5498,0.9952,0.5694,1,1269.38,0.0299,80,52,365.0,0,Informal,0.45
0,0,1,40,3363.12,0.1726,0.1476,0.3088,0.1346,0,5262.96,0.0845,22,56,401.0,0,CLT,0.0987
0,0,0,0,1764.18,0.3023,0.0909,0.4375,0.2546,0,5675.75,0.1989,15,26,80.0,0,Informal,0.45
0,0,1,71,4190.37,0.2211,0.2969,0.4567,0.3253,0,10084.42,0.1312,43,22,15.0,0,CLT,0.3577
0,0,1,54,5856.63,0.2392,0.0513,0.3156,0.1527,0,10118.82,0.0631,15,57,166.0,0,CLT,0.092
0,0,1,29,1500.0,0.0898,0.1994,0.4335,0.1041,1,2369.34,0.0432,31,43,69.0,0,CLT,0.2281
0,0,1,60,1500.0,0.2569,0.0,0.2768,0.1202,0,4003.17,0.0905,0,54,133.0,1,CLT,0.0872
0,0,0,0,2185.43,0.077,0.3104,0.6442,0.4289,0,313.19,0.0071,49,24,49.0,1,Informal,0.45
1,213,0,0,1420.31,0.1072,0.0897,0.4631,0.1622,0,3645.07,0.083,11,58,288.0,0,INSS,0.0358
0,0,1,31,3836.1,0.0741,0.4089,0.3382,0.328,1,2560.95,0.0414,60,39,173.0,0,CLT,0.3745
0,0,1,69,3612.19,0.1357,0.0048,0.3466,0.1083,0,1084.69,0.013,0,59,246.0,0,CLT,0.0503
0,0,0,0,4183.02,0.647,0.1871,0.4204,0.3088,1,5978.26,0.0716,27,66,461.0,1,Informal,0.45
0,0,0,0,4635.14,0.5166,0.3988,0.7173,0.4189,2,10807.38,0.087,58,23,43.0,1,Informal,0.45
0,0,1,62,4453.76,0.1775,0.3781,0.5477,0.3271,1,12110.55,0.0988,57,54,378.0,0,CLT,0.3782
0,0,1,61,1500.0,0.1386,0.0918,0.418,0.1934,0,2439.21,0.1301,17,33,92.0,1,CLT,0.1503
0,0,0,0,3103.91,0.3529,0.0389,0.3046,0.0857,0,0.0,0.0,2,44,174.0,0,Informal,0.2187
1,195,0,0,2734.74,0.0274,0.0485,0.0409,0.0,0,7397.9,0.0828,6,64,230.0,0,INSS,0.0158
0,0,1,123,7103.56,0.1158,0.0062,0.3286,0.0,0,9473.67,0.0344,0,30,58.0,0,Servidor,0.0192
1,83,0,0,1784.97,0.0689,0.1054,0.3145,0.1564,0,993.18,0.0232,9,70,141.0,0,INSS,0.0379
0,0,0,0,2845.98,0.0,0.2571,0.3165,0.2383,0,1040.49,0.0225,28,53,296.0,0,CLT,0.177
0,0,1,83,2690.17,0.3693,0.1773,0.3922,0.2464,0,8100.74,0.142,25,52,248.0,0,CLT,0.2063
0,0,0,0,4020.17,0.2495,0.2215,0.5437,0.2408,0,3817.88,0.0344,32,46,152.0,0,CLT,0.3156
1,197,0,0,2595.38,0.0212,0.0453,0.1691,0.1161,0,9386.64,0.1897,9,58,324.0,0,INSS,0.0217
0,0,1,77,7347.57,0.0973,0.0206,0.2736,0.0853,0,7676.18,0.0368,0,50,276.0,0,Servidor,0.0154
1,208,0,0,2203.47,0.1744,0.1202,0.2111,0.0227,0,3131.59,0.2623,11,77,277.0,0,INSS,0.03
0,0,1,81,7491.72,0.1613,0.047,0.3886,0.0588,0,11131.11,0.0807,2,35,61.0,0,Servidor,0.0292
0,0,0,0,2026.24,0.5372,0.3712,0.774,0.5085,1,0.0,0.0,72,63,192.0,0,Informal,0.45
0,0,1,64,3647.36,0.2297,0.0,0.2664,0.1648,0,6656.31,0.0877,10,29,35.0,0,CLT,0.1063
0,0,0,0,1730.29,0.3763,0.4174,0.8239,0.54,1,3113.77,0.0945,65,29,116.0,1,Informal,0.45
0,0,1,41,3056.79,0.1919,0.0099,0.3155,0.1364,0,6814.44,0.1456,0,58,259.0,0,CLT,0.0739
0,0,1,10,3154.73,0.2901,0.1041,0.4763,0.201,1,3843.01,0.0735,27,28,63.0,0,CLT,0.2729
0,0,0,0,4674.57,0.5921,0.4843,0.9249,0.6421,0,4034.76,0.0944,79,31,131.0,0,Informal,0.45
0,0,1,35,3300.72,0.3234,0.4236,0.4246,0.3711,1,10440.75,0.0978,66,42,175.0,1,CLT,0.45
1,38,0,0,3991.25,0.1297,0.0995,0.3023,0.1116,1,4542.12,0.0347,15,73,166.0,0,INSS,0.0504
1,237,0,0,3414.13,0.0434,0.1363,0.2359,0.2333,2,4595.75,0.0471,21,70,458.0,0,INSS,0.0368
0,0,1,81,6382.28,0.1097,0.0,0.3149,0.1065,2,16348.12,0.1865,2,39,110.0,0,Servidor,0.0467
0,0,1,76,3323.72,0.1442,0.0,0.1517,0.068,0,4280.86,0.0462,0,35,95.0,1,CLT,0.0571
0,0,1,71,5341.17,0.1239,0.0195,0.2663,0.0486,0,8811.73,0.2399,0,24,34.0,0,CLT,0.076
0,0,1,47,3592.92,0.3716,0.1556,0.4245,0.3277,1,7666.24,0.1912,26,26,76.0,0,CLT,0.3457
0,0,1,151,6914.0,0.1255,0.0285,0.3267,0.0613,0,13202.39,0.0552,4,31,101.0,0,Servidor,0.0223
0,0,0,0,4462.8,0.2782,0.3084,0.6964,0.279,0,7663.0,0.0462,49,29,46.0,1,Informal,0.45
0,0,1,45,4234.29,0.0715,0.2249,0.3022,0.2637,0,13357.72,0.1067,37,32,47.0,0,CLT,0.2192
0,0,0,0,2031.84,0.2368,0.359,0.5433,0.4326,0,6404.92,0.4802,53,49,316.0,0,Informal,0.45
0,0,0,0,4104.02,0.1246,0.0,0.4181,0.1284,0,7224.78,0.1453,0,34,130.0,0,CLT,0.1253
1,222,0,0,2805.58,0.1014,0.1761,0.5533,0.1375,0,2496.81,0.0701,17,62,305.0,0,INSS,0.0404
1,233,0,0,2899.04,0.0566,0.157,0.4393,0.1923,0,7738.49,0.0794,24,70,161.0,0,INSS,0.0463
0,0,1,129,11616.43,0.0717,0.0041,0.1935,0.0412,0,12157.26,0.1366,0,50,223.0,0,Servidor,0.0098
1,82,0,0,2289.52,0.0581,0.0367,0.4079,0.0845,0,6087.28,0.1698,0,61,139.0,0,INSS,0.0351
1,345,0,0,1882.47,0.1197,0.0973,0.4054,0.13,1,0.0,0.0,9,67,129.0,0,INSS,0.0322
1,187,0,0,2410.37,0.1594,0.0461,0.2577,0.1079,0,556.59,0.0088,6,80,480.0,0,INSS,0.0164
1,107,0,0,3426.7,0.0237,0.0624,0.2983,0.0838,0,4463.76,0.2421,0,81,480.0,0,INSS,0.0178
0,0,1,152,9520.91,0.1016,0.0015,0.3838,0.1362,1,20678.55,0.1072,5,34,49.0,0,Servidor,0.03
0,0,1,61,7647.5,0.1427,0.0,0.4185,0.2435,0,12451.28,0.0877,18,29,89.0,0,CLT,0.0991
0,0,0,0,2441.05,0.1581,0.124,0.4151,0.1072,0,1170.16,0.0121,14,37,69.0,0,CLT,0.1882
0,0,0,0,1520.27,0.4622,0.3508,0.5046,0.3024,2,608.04,0.044,52,57,125.0,0,Informal,0.45
0,0,1,42,3189.32,0.0156,0.1829,0.2951,0.1861,2,9075.35,0.2588,27,22,21.0,0,CLT,0.2779
0,0,1,11,3830.02,0.0492,0.1232,0.4007,0.2725,0,3533.9,0.0236,25,52,116.0,0,CLT,0.1342
1,199,0,0,1702.87,0.0,0.0748,0.0949,0.1191,0,63.42,0.0008,7,68,190.0,0,INSS,0.018
0,0,0,0,6731.67,0.1652,0.2863,0.4484,0.3923,2,24071.54,0.1385,50,30,107.0,1,CLT,0.45
0,0,0,0,6542.98,0.3425,0.0711,0.3823,0.2278,2,2069.22,0.0195,17,61,351.0,0,Informal,0.3156
1,166,0,0,2343.01,0.1855,0.0,0.1847,0.085,0,7788.78,0.1472,0,61,194.0,1,INSS,0.0258
0,0,0,0,4271.04,0.3812,0.2631,0.4895,0.2226,1,1001.5,0.0094,33,55,303.0,0,Informal,0.45
1,153,0,0,2784.11,0.1973,0.0319,0.381,0.1063,0,5356.37,0.061,5,59,336.0,0,INSS,0.028
0,0,0,0,1500.0,0.3034,0.2335,0.4478,0.2984,1,5635.24,0.2418,44,51,333.0,1,CLT,0.45
1,90,0,0,2649.47,0.0548,0.0,0.4425,0.1384,0,10474.17,0.1321,3,69,480.0,0,INSS,0.0238
0,0,0,0,4593.28,0.4662,0.4518,0.8606,0.6269,0,5177.85,0.1369,78,35,79.0,0,Informal,0.45
1,218,0,0,2309.91,0.1667,0.0648,0.374,0.1089,0,552.43,0.01,9,61,184.0,0,INSS,0.0292
0,0,0,0,3213.07,0.2666,0.6466,0.7203,0.5867,1,4100.73,0.044,98,46,245.0,0,Informal,0.45
0,0,1,41,2027.27,0.0,0.2186,0.3002,0.0698,0,7003.47,0.1693,22,50,283.0,0,CLT,0.1145
1,81,0,0,2071.66,0.0906,0.0809,0.2257,0.1448,0,3112.7,0.0692,10,77,314.0,0,INSS,0.0289
0,0,1,1,4255.17,0.2591,0.3077,0.6181,0.4368,1,9703.48,0.1115,55,25,43.0,0,CLT,0.45
1,277,0,0,2164.41,0.0923,0.0,0.2541,0.0358,0,7177.82,0.1157,0,73,214.0,0,INSS,0.0165
1,237,0,0,2534.13,0.0,0.1248,0.1899,0.121,1,2098.6,0.046,18,73,480.0,0,INSS,0.0213
1,90,0,0,2379.68,0.0568,0.0,0.3428,0.0824,0,3631.92,0.0967,5,64,323.0,0,INSS,0.0232
0,0,1,16,5410.77,0.2331,0.1182,0.4052,0.1804,0,5204.83,0.0618,19,55,198.0,0,CLT,0.1238
0,0,1,121,6954.24,0.0879,0.1037,0.4523,0.1726,0,1725.84,0.0099,13,51,241.0,0,Servidor,0.0243
0,0,0,0,4205.99,0.2018,0.0391,0.3848,0.2313,1,7974.14,0.0668,12,30,101.0,0,Informal,0.3446
1,194,0,0,2661.15,0.0821,0.0604,0.3076,0.1234,0,0.0,0.0,14,66,239.0,0,INSS,0.024
0,0,0,0,5372.76,0.0775,0.2365,0.612,0.2958,1,5104.17,0.0724,31,26,41.0,1,CLT,0.3778
0,0,1,32,6059.56,0.281,0.0704,0.318,0.2091,0,21820.35,0.1222,11,31,98.0,0,CLT,0.1513
0,0,1,17,8027.54,0.115,0.038,0.4177,0.103,0,11189.71,0.0457,6,33,106.0,1,Servidor,0.0316
0,0,1,56,2292.67,0.1386,0.1317,0.3028,0.1584,1,1417.88,0.033,19,49,288.0,1,CLT,0.1225
0,0,0,0,4190.24,0.2716,0.3713,0.6064,0.4597,0,5675.65,0.0486,51,40,100.0,1,Informal,0.45
0,0,1,25,3421.57,0.3311,0.0835,0.2372,0.1985,0,0.0,0.0,25,57,406.0,1,CLT,0.1018
1,117,0,0,3144.13,0.1256,0.059,0.3432,0.0811,1,2916.9,0.066,12,77,231.0,0,INSS,0.0374
1,183,0,0,2089.23,0.031,0.1016,0.3225,0.1182,0,4617.63,0.0541,18,63,133.0,0,INSS,0.0353
0,0,1,35,3771.67,0.0139,0.1164,0.3399,0.3515,1,6024.24,0.1719,24,22,41.0,0,CLT,0.2067
1,139,0,0,1987.34,0.0595,0.0614,0.1638,0.0541,0,1661.58,0.073,7,84,480.0,0,INSS,0.0153
0,0,1,1,5483.36,0.2552,0.0838,0.2928,0.1851,0,10734.75,0.245,18,26,43.0,0,CLT,0.1781
0,0,1,53,3711.79,0.1369,0.1545,0.2835,0.1559,0,10685.8,0.1634,30,44,94.0,1,CLT,0.1643
1,316,0,0,3623.21,0.1894,0.0004,0.3957,0.0282,0,610.04,0.006,0,65,231.0,0,INSS,0.015
0,0,1,80,8119.38,0.1265,0.1151,0.2564,0.1077,1,23194.07,0.1442,17,35,181.0,0,Servidor,0.0489
0,0,1,129,7039.47,0.0833,0.1319,0.0825,0.1416,0,22020.94,0.0873,20,57,172.0,0,Servidor,0.0288
0,0,1,1,2442.76,0.288,0.144,0.3675,0.1384,1,4852.36,0.1278,29,58,404.0,0,CLT,0.1935
0,0,1,102,8076.4,0.0601,0.1456,0.2648,0.0772,0,7940.27,0.0185,17,27,34.0,0,Servidor,0.0302
